client_id,true_labels,predicted_labels,scores
1,0,0.0,0.0007888279506005
1,0,0.0,0.0008161560981534
1,1,1.0,0.999995768070221
1,0,0.0,0.0008334454614669
1,1,1.0,0.9999971985816956
1,0,0.0,0.0001489894202677
1,0,0.0,0.0001939552021212
1,0,0.0,0.0004398940654937
1,0,0.0,0.0014514814829453
1,0,0.0,0.0001140016611316
1,0,0.0,0.0001826250372687
1,0,0.0,0.0021660267375409
1,0,0.0,0.00025262372219
1,0,0.0,0.00088554242393
1,0,0.0,0.0002435665664961
1,0,0.0,7.801233732607216e-05
1,0,0.0,0.000245659291977
1,0,0.0,0.0009970003738999
1,0,0.0,0.000280644337181
1,1,1.0,0.9999918937683104
1,0,0.0,0.0035711096134036
1,0,0.0,0.00606952002272
1,0,0.0,0.0001301804441027
1,0,0.0,0.000345979235135
1,0,0.0,0.0002268583630211
1,1,1.0,0.9999873638153076
1,1,1.0,0.99999338388443
1,1,1.0,0.9999939799308776
1,1,1.0,0.9999945163726808
1,0,0.0,0.0023394811432808
1,0,0.0,4.847758464165963e-05
1,0,0.0,0.0007973089814186
1,0,0.0,1.694394086371176e-05
1,0,0.0,0.0008111761417239
1,0,0.0,0.0006356124649755
1,0,0.0,0.0003421640722081
1,0,0.0,0.0001580849348101
1,0,0.0,0.0164455771446228
1,0,0.0,0.0004443420039024
1,0,0.0,0.0002055365039268
1,0,0.0,0.0005100690177641
1,0,0.0,0.0003224801912438
1,0,0.0,0.0003017240960616
1,0,0.0,0.0004743324243463
1,0,0.0,0.000843213754706
1,0,0.0,0.0002830868470482
1,0,0.0,0.0002221579925389
1,0,0.0,0.0004759264702443
1,1,1.0,0.9999918937683104
1,0,0.0,4.1072686144616455e-05
1,0,0.0,0.0002294242294738
1,0,0.0,0.0007002071361057
1,0,0.0,0.0011136177927255
1,0,0.0,0.0005802879459224
1,0,0.0,0.000189831960597
1,0,0.0,0.0003156273160129
1,1,1.0,0.9999931454658508
1,0,0.0,0.0005398353096097
1,0,0.0,0.000276689970633
1,0,0.0,0.0061344779096543
1,0,0.0,2.4479430067003705e-05
1,0,0.0,0.0011352574219927
1,0,0.0,0.0009371976484544
1,0,0.0,0.0002195253182435
1,0,0.0,0.0002149326028302
1,0,0.0,0.0059162164106965
1,0,0.0,0.0005949381738901
1,0,0.0,0.0086643295362591
1,0,0.0,0.0001465913810534
1,0,0.0,0.0001671459758654
1,1,1.0,0.9999948740005492
1,0,0.0,0.0008120043785311
1,0,0.0,0.0001567470899317
1,0,0.0,0.000591080461163
1,0,0.0,0.0002336176112294
1,0,0.0,0.0004219328693579
1,0,0.0,0.001040450297296
1,0,0.0,0.001314427354373
1,0,0.0,0.0002170989027945
1,0,0.0,0.0004516701737884
1,0,0.0,0.0002623576147016
1,0,0.0,0.0005656604771502
1,0,0.0,0.0010465737432241
1,0,0.0,0.0001949411525856
1,0,0.0,0.0003799448895733
1,0,0.0,0.0009713322506286
1,0,0.0,4.574187187245116e-05
1,0,0.0,0.0001852686837082
1,0,0.0,0.0002809002471622
1,0,0.0,0.0003657512716017
1,0,0.0,0.000123395526316
1,0,0.0,0.0011004928965121
1,0,0.0,0.0003945483476854
1,0,0.0,4.52579915872775e-05
1,0,0.0,0.0004497433255892
1,0,0.0,1.7289446986978874e-05
1,0,0.0,0.0004352368123363
1,0,0.0,1.8043747331830676e-05
1,0,0.0,0.000238665685174
1,0,0.0,0.0006836984539404
1,0,0.0,0.0001361385802738
1,0,0.0,0.0002251961414003
1,0,0.0,0.000312949239742
1,0,0.0,0.0049230642616748
1,0,0.0,0.0002599407162051
1,0,0.0,0.0005156287807039
1,0,0.0,0.0028278522659093
1,0,0.0,0.0001937178749358
1,0,0.0,0.0009917138377204
1,0,0.0,0.0005828517023473
1,0,0.0,0.0002702211495488
1,0,0.0,0.0008673807024024
1,0,0.0,0.0001074741012416
1,0,0.0,0.0002956477401312
1,0,0.0,4.009504118585028e-05
1,0,0.0,0.0002504846197552
1,0,0.0,0.0063390927389264
1,0,0.0,0.00019205272838
1,0,0.0,0.000124407801195
1,0,0.0,0.0003025479381904
1,0,0.0,5.636371861328371e-05
1,0,0.0,0.0007954679895192
1,0,0.0,2.430948916298803e-05
1,0,0.0,0.0002004961570492
1,0,0.0,0.0014884229749441
1,0,0.0,8.4624596638605e-05
1,0,0.0,0.0007469204138033
1,0,0.0,0.0005354635068215
1,0,0.0,0.0009161085472442
1,0,0.0,0.0007844730280339
1,0,0.0,0.0001543859107187
1,0,0.0,0.0008710924885235
1,0,0.0,0.0045487992465496
1,1,1.0,0.9999961256980896
1,0,0.0,0.0002975008683279
1,0,0.0,0.000395733222831
1,0,0.0,1.462390719098039e-05
1,0,0.0,0.0002881406689994
1,1,1.0,0.9999986290931702
1,0,0.0,0.0003146398230455
1,0,0.0,0.0005282059428282
1,1,1.0,0.9999946355819702
1,0,0.0,0.0001930975122377
1,1,1.0,0.999996542930603
1,0,0.0,0.0001815087744034
1,0,0.0,0.0011916607618331
1,0,0.0,0.0001728175557218
1,1,1.0,0.999994158744812
1,0,0.0,0.0002242743212264
1,0,0.0,9.964256605599076e-05
1,0,0.0,0.0003290890017524
1,0,0.0,0.0003287789004389
1,0,0.0,0.0005612869281321
1,0,0.0,0.0003599817864596
1,0,0.0,0.000461156188976
1,0,0.0,0.0003324831777717
1,0,0.0,0.0003386425669305
1,0,0.0,7.297420233953744e-05
1,0,0.0,0.0009871033253148
1,0,0.0,0.0013442368945106
1,0,0.0,0.0005267591914162
1,0,0.0,0.0003345725708641
1,0,0.0,0.0002923291758634
1,0,0.0,0.0001627193560125
1,0,0.0,0.0004851775884162
1,0,0.0,0.0006108688539825
1,0,0.0,9.308174048783258e-05
1,0,0.0,0.0003658248460851
1,0,0.0,0.0008576304535381
1,0,0.0,0.0008395206532441
1,0,0.0,8.399620855925605e-05
1,0,0.0,0.0004009033436886
1,0,0.0,0.0007668838370591
1,0,0.0,0.0016369987279176
1,0,0.0,0.000458515016362
1,0,0.0,0.0001361354661639
1,0,0.0,0.0006314140628091
1,0,0.0,1.793190313037485e-05
1,0,0.0,0.0007786508649587
1,1,1.0,0.9999943375587464
1,0,0.0,9.759797103470191e-05
1,0,0.0,0.0003962919290643
1,0,0.0,0.0002718045434448
1,0,0.0,0.0001682396541582
1,0,0.0,0.0004523787938524
1,0,0.0,0.0011754182633012
1,0,0.0,0.0007093189051374
1,0,0.0,0.0005612930399365
1,0,0.0,0.0002249480894533
1,0,0.0,0.0004825612413696
1,0,0.0,0.0009805794106796
1,0,0.0,0.000291574280709
1,0,0.0,0.0001223042054334
1,0,0.0,0.0003897329152096
1,0,0.0,0.0019189708400517
1,0,0.0,0.0004565567069221
1,0,0.0,0.0003618370101321
1,0,0.0,0.00029901592643
1,0,0.0,0.0004681767895817
1,0,0.0,0.0004119206860195
1,0,0.0,0.000559206935577
1,0,0.0,0.0004919980419799
1,0,0.0,0.0003842897131107
1,0,0.0,0.0006544440984725
1,0,0.0,0.0001806325744837
1,0,0.0,8.814535976853222e-05
1,1,1.0,0.9999969601631165
1,0,0.0,0.0012242984957993
1,0,0.0,1.949393845279701e-05
1,0,0.0,0.0009872203227132
1,1,1.0,0.9999958276748656
1,0,0.0,0.0006475140689872
1,0,0.0,1.4572995496564545e-05
1,0,0.0,0.0001949129218701
1,0,0.0,0.0005182377062737
1,0,0.0,0.0024819201789796
1,0,0.0,0.0004077023186255
1,0,0.0,0.000273094716249
1,0,0.0,0.000367005879525
1,1,1.0,0.9999943971633912
1,0,0.0,0.0008799700299277
1,0,0.0,0.0007893659640103
1,0,0.0,0.0009735178900882
1,0,0.0,0.0001595689245732
1,0,0.0,0.0004341517633292
1,0,0.0,0.0002607675560284
1,0,0.0,0.0003820582060143
1,0,0.0,0.0002872426994144
1,0,0.0,0.0003083116316702
1,0,0.0,1.8387518139206804e-05
1,0,0.0,0.0001297598064411
1,0,0.0,9.239153587259352e-05
1,0,0.0,0.0006438127020373
1,0,0.0,0.0004449341504368
1,1,1.0,0.9999943375587464
1,0,0.0,0.0003991189296357
1,0,0.0,0.0002488075115252
1,0,0.0,0.000202277500648
1,0,0.0,0.0003777387319132
1,0,0.0,0.0003401455178391
1,0,0.0,0.0006421516882255
1,0,0.0,0.0006064345361664
1,0,0.0,0.0009222926455549
1,1,1.0,0.9999975562095642
1,0,0.0,0.00042280901107
1,1,1.0,0.9999917149543762
1,0,0.0,0.0001905660901684
1,0,0.0,0.0017276928992941
1,0,0.0,0.0008301442139782
1,0,0.0,0.000257823470747
1,0,0.0,0.0001264227175852
1,0,0.0,0.0085010072216391
1,1,1.0,0.9999945759773254
1,0,0.0,0.0003305124118924
1,0,0.0,8.571834769099951e-05
1,0,0.0,0.0002952601062133
1,0,0.0,0.0002672281698323
1,1,1.0,0.9999945759773254
1,0,0.0,0.0001526079140603
1,0,0.0,0.0010498105548322
1,0,0.0,0.00101906247437
1,1,1.0,0.999992847442627
1,0,0.0,0.0002814237959682
1,0,0.0,0.0003758364764507
1,0,0.0,0.0006927668000571
1,0,0.0,0.0002899451355915
1,0,0.0,0.0007095797918736
1,0,0.0,0.000574866135139
1,1,1.0,0.9999916553497314
1,0,0.0,0.0008468980668112
1,0,0.0,0.0002763897064141
1,0,0.0,0.0009726138669066
1,0,0.0,0.000518548535183
1,0,0.0,0.0001766637724358
1,0,0.0,0.0004891068674623
1,0,0.0,0.000459567818325
1,0,0.0,0.0005252237315289
1,0,0.0,0.0003903089091181
1,0,0.0,0.0003004378522746
1,0,0.0,0.0008705660584382
1,0,0.0,0.0002730421547312
1,0,0.0,0.0014042858965694
1,0,0.0,0.0005148061318323
1,0,0.0,0.0019888037350028
1,1,1.0,0.9999939203262328
1,0,0.0,0.005794275086373
1,0,0.0,0.0025028178934007
1,0,0.0,0.0006369065376929
1,0,0.0,0.0003254191251471
1,0,0.0,0.0003673121682368
1,0,0.0,0.0001390424149576
1,0,0.0,0.0003517664445098
1,1,1.0,0.9999914169311525
1,0,0.0,0.0004898546030744
1,0,0.0,4.335978883318603e-05
1,0,0.0,0.0005142439040355
1,1,1.0,0.9999972581863404
1,0,0.0,0.0008161969599314
1,0,0.0,0.000131938024424
1,0,0.0,0.0010924531379714
1,0,0.0,0.0003233951865695
1,0,0.0,0.0003031262313015
1,0,0.0,0.0002624411717988
1,0,0.0,8.017229265533388e-05
1,0,0.0,3.880002259393223e-05
1,0,0.0,0.0006967470399104
1,0,0.0,0.0006240544607862
1,0,0.0,6.007972842780873e-05
1,0,0.0,0.0005355027387849
1,0,0.0,0.0002590589283499
1,0,0.0,0.0003515839052852
1,0,0.0,8.975934179034084e-05
1,0,0.0,0.0003656907647382
1,0,0.0,0.0114827491343021
1,0,0.0,5.550432251766324e-05
1,0,0.0,0.0003972723498009
1,0,0.0,8.931058982852846e-05
1,1,1.0,0.999995768070221
1,1,1.0,0.9999952912330629
1,0,0.0,0.0017345093656331
1,0,0.0,4.523792813415639e-05
1,0,0.0,0.0010918935295194
1,0,0.0,0.0009870807407423
1,0,0.0,0.0006707493448629
1,0,0.0,0.000404536636779
1,0,0.0,0.0005366703844629
1,0,0.0,0.000189083017176
1,0,0.0,9.762431727722289e-05
1,0,0.0,0.0003352239145897
1,0,0.0,2.284585752931889e-05
1,0,0.0,0.0005323005025275
1,0,0.0,0.000214375075302
1,1,1.0,0.9999974370002748
1,0,0.0,0.00063454877818
1,1,1.0,0.999993860721588
1,0,0.0,0.0002537063264753
1,0,0.0,0.0008333882433362
1,0,0.0,6.078417209209874e-05
1,0,0.0,0.0001264970196643
1,1,1.0,0.9999979734420776
1,0,0.0,0.0001772076793713
1,0,0.0,0.0001338305446552
1,0,0.0,0.0001984103291761
1,0,0.0,0.0002901669067796
1,0,0.0,0.0002459550451021
1,1,1.0,0.9999934434890748
1,0,0.0,0.0002743076474871
1,0,0.0,0.0054806051775813
1,0,0.0,0.0004131734895054
1,0,0.0,0.0002460573159623
1,0,0.0,0.0005525918677449
1,0,0.0,0.0005633782711811
1,0,0.0,6.321292312350124e-05
1,0,0.0,0.0006035848637111
1,0,0.0,0.0002997354604303
1,0,0.0,0.000309392256895
1,0,0.0,0.0011287158122286
1,0,0.0,1.6199010133277625e-05
1,0,0.0,0.0001600298419361
1,0,0.0,0.0010095147881656
1,0,0.0,0.0001972967438632
1,0,0.0,0.0028416018467396
1,0,0.0,0.0001111545352614
1,0,0.0,0.0001266495673917
1,0,0.0,0.0006015136023052
1,0,0.0,0.0002598473220132
1,0,0.0,0.0011795688187703
1,0,0.0,0.0003853230737149
1,0,0.0,0.0017366812098771
1,0,0.0,0.0001150215248344
1,0,0.0,0.0003845407336484
1,0,0.0,0.000704477133695
1,0,0.0,0.0002041126135736
1,0,0.0,0.0010638928506523
1,1,1.0,0.9999940991401672
1,0,0.0,0.0012819221010431
1,0,0.0,0.000304721383145
1,0,0.0,0.0005642237956635
1,0,0.0,0.0002352241572225
1,0,0.0,0.0003305013815406
1,0,0.0,0.0011340267956256
1,0,0.0,0.0008633690886199
1,0,0.0,0.0009112861007452
1,0,0.0,0.0007162317633628
1,0,0.0,0.0008841222152113
1,0,0.0,0.0010411195689812
1,0,0.0,0.0007486373651772
1,1,1.0,0.999997615814209
1,0,0.0,0.0072915693745017
1,0,0.0,0.0004294261452741
1,0,0.0,0.000175082241185
1,0,0.0,0.0003718470979947
1,0,0.0,4.322581662563607e-05
1,0,0.0,0.0001922636147355
1,0,0.0,0.0008860200759954
1,0,0.0,0.001328264712356
1,0,0.0,0.0002661921898834
1,0,0.0,0.0007070956635288
1,1,1.0,0.9999943971633912
1,0,0.0,0.00070186634548
1,0,0.0,0.0004066463152412
1,0,0.0,0.0048908684402704
1,0,0.0,0.0001316100679105
1,0,0.0,0.0012845877790823
1,1,1.0,0.999991774559021
1,0,0.0,0.0002195831184508
1,0,0.0,0.0013925298117101
1,0,0.0,0.0002337332407478
1,1,1.0,0.999996781349182
1,0,0.0,0.0005922522977925
1,0,0.0,8.094364602584392e-05
1,0,0.0,0.0003599826595745
1,0,0.0,0.0018071057274937
1,0,0.0,0.0002684876671992
1,0,0.0,0.0014497685479
1,0,0.0,0.0008207000209949
1,0,0.0,0.0009166018571704
1,1,1.0,0.9999929070472716
1,0,0.0,0.007606110535562
1,0,0.0,0.0007014544680714
1,0,0.0,4.806476863450371e-05
1,0,0.0,0.0003991202684119
1,0,0.0,0.0005065944278612
1,0,0.0,0.0002431306202197
1,0,0.0,0.000228030476137
1,0,0.0,0.0006023636087775
1,0,0.0,0.000356727396138
1,0,0.0,0.0003048591024708
1,0,0.0,0.0001954936305992
1,0,0.0,0.0002426493883831
1,0,0.0,0.0005857275100424
1,0,0.0,0.0001653277286095
1,0,0.0,0.0009433756349608
1,0,0.0,0.0002988845517393
1,0,0.0,0.001704312628135
1,0,0.0,0.0006157042225822
1,0,0.0,0.0035904997494071
1,0,0.0,0.0005646462086588
1,1,1.0,0.9999949932098388
1,0,0.0,0.0006057955906726
1,0,0.0,0.0003332692722324
1,0,0.0,0.0004122710961382
1,0,0.0,0.000631634320598
1,0,0.0,0.0006674614269286
1,1,1.0,0.9999879598617554
1,1,1.0,0.999993860721588
1,0,0.0,0.0007399931782856
1,0,0.0,0.0005087591707706
1,0,0.0,0.0012537302682176
1,0,0.0,0.0005390850710682
1,0,0.0,0.0003377407556399
1,0,0.0,6.24867097940296e-05
1,0,0.0,0.000245733797783
1,1,1.0,0.9999920725822448
1,0,0.0,0.000630667374935
1,0,0.0,0.0002000405511353
1,0,0.0,0.0014194822870194
1,0,0.0,0.0114511996507644
1,0,0.0,0.0010219188407063
1,0,0.0,0.0007303429883904
1,1,1.0,1.0
1,0,0.0,0.0002318603510502
1,0,0.0,0.0010804351186379
1,0,0.0,0.0002093618095386
1,0,0.0,0.0006877731066197
1,0,0.0,0.0003223172680009
1,0,0.0,0.0004307561612222
1,0,0.0,0.0007801812025718
1,0,0.0,0.0009009899222292
1,0,0.0,0.0008471951005049
1,0,0.0,0.0002454097266308
1,0,0.0,0.0005936351371929
1,1,1.0,0.9999914169311525
1,0,0.0,0.0003170324198435
1,0,0.0,0.0004069658752996
1,1,1.0,0.9999990463256836
1,1,1.0,0.9999920725822448
1,0,0.0,0.0002170916850445
1,0,0.0,0.0005766100366599
1,0,0.0,1.4844001270830631e-05
1,0,0.0,0.0008936328813433
1,0,0.0,6.796180969104171e-05
1,1,1.0,0.9999914765357972
1,1,1.0,0.999993860721588
1,0,0.0,0.0002505670709069
1,0,0.0,0.0002447722654324
1,0,0.0,0.0005345287499949
1,1,1.0,0.999993085861206
1,0,0.0,0.00032578324317
1,0,0.0,0.0002590130025055
1,0,0.0,0.0004625180445145
1,0,0.0,1.873276596597861e-05
1,0,0.0,0.0002662277256604
1,1,1.0,0.9999963641166688
1,1,1.0,0.9999926686286926
1,0,0.0,0.0004403769562486
1,0,0.0,0.0001335932611254
1,0,0.0,0.0037673283368349
1,0,0.0,0.0053700641728937
1,0,0.0,0.0002902510168496
1,0,0.0,8.74159304657951e-05
1,0,0.0,0.0013953109737485
1,1,1.0,0.9999917149543762
1,0,0.0,0.0005813539028167
1,0,0.0,0.0005225763306953
1,0,0.0,6.690593727398664e-05
1,0,0.0,0.0013036305317655
1,0,0.0,0.0006281512323766
1,0,0.0,0.0011589349014684
1,0,0.0,0.0002602754975669
1,0,0.0,1.8832177374861203e-05
1,0,0.0,0.000926224689465
1,0,0.0,0.0002439244562992
1,0,0.0,0.000147460727021
1,0,0.0,2.205859163950663e-05
1,0,0.0,0.0002028195885941
1,0,0.0,0.0001885907549876
1,0,0.0,1.6483078070450574e-05
1,0,0.0,0.0008586444309912
1,0,0.0,0.0004274779639672
1,0,0.0,0.0065772566013038
1,0,0.0,0.0008154393872246
1,0,0.0,0.0013602905673906
1,0,0.0,0.0004011262208223
1,0,0.0,0.0002001000684686
1,1,1.0,0.9999950528144836
1,0,0.0,0.0006165098748169
1,0,0.0,0.0005646558711305
1,0,0.0,0.000227819677093
1,0,0.0,0.0002483738062437
1,1,1.0,0.9999945759773254
1,0,0.0,0.0002136731054633
1,1,1.0,0.9999939799308776
1,1,1.0,0.999993085861206
1,0,0.0,0.0002082413702737
1,0,0.0,0.0004093679890502
1,0,0.0,0.0004600229731295
1,0,0.0,0.0003045076155103
1,0,0.0,0.0001058314592228
1,0,0.0,0.0006972735282033
1,0,0.0,0.0006807502941228
1,0,0.0,0.000207606353797
1,0,0.0,0.0008046631119213
1,0,0.0,0.0008254808490164
1,0,0.0,0.0001671067730057
1,0,0.0,0.0005763503722846
1,0,0.0,0.0003083753981627
1,0,0.0,0.0007222766289487
1,0,0.0,0.0001890644489321
1,0,0.0,0.0005947255995124
1,0,0.0,0.0001405279472237
1,0,0.0,0.0003559832985047
1,0,0.0,0.0002993622329086
1,0,0.0,0.0006093203555792
1,0,0.0,0.0003010678337886
1,0,0.0,0.0002956874668598
1,0,0.0,8.09737466624938e-05
1,0,0.0,0.001024627010338
1,0,0.0,2.003464578592684e-05
1,0,0.0,0.000287882547127
1,0,0.0,0.0014663522597402
1,0,0.0,0.0009085382334887
1,0,0.0,0.0005332123255357
1,0,0.0,0.0007104859105311
1,1,1.0,0.9999915957450868
1,0,0.0,2.1428102627396584e-05
1,0,0.0,0.0007238815305754
1,0,0.0,0.0005957933608442
1,0,0.0,1.993405930988956e-05
1,0,0.0,0.0003608304541558
1,1,1.0,0.9999984502792358
1,0,0.0,0.000503059301991
1,0,0.0,0.0002241734327981
1,0,0.0,0.0003840327844955
1,0,0.0,0.0010812185937538
1,1,1.0,0.999996304512024
1,0,0.0,0.0003726347058545
1,0,0.0,0.0006095024291425
1,0,0.0,0.000438204006059
1,0,0.0,0.0002462535048834
1,0,0.0,0.0006621415959671
1,1,1.0,0.9999912977218628
1,0,0.0,0.0013465309748426
1,0,0.0,0.0001997563522309
1,0,0.0,0.0002452041662763
1,0,0.0,0.0001808192027965
1,0,0.0,0.0003813199291471
1,0,0.0,0.000780880334787
1,0,0.0,1.960851477633696e-05
1,0,0.0,0.0002565518079791
1,1,1.0,0.9999945163726808
1,0,0.0,0.0018864924786612
1,0,0.0,0.0006644901004619
1,0,0.0,0.0005664249765686
1,0,0.0,0.0004757695132866
1,0,0.0,0.000500833557453
1,0,0.0,0.0011173619423061
1,0,0.0,0.0003310251340735
1,0,0.0,0.0002944011648651
1,0,0.0,0.0002759936323855
1,0,0.0,0.0001824231439968
1,0,0.0,0.0003026192134711
1,0,0.0,0.0007756962440907
1,0,0.0,0.0014956726226955
1,0,0.0,0.0007829469395801
1,0,0.0,0.0004026844108011
1,0,0.0,0.0001961734815267
1,0,0.0,0.0009508508956059
1,0,0.0,0.0003504521155264
1,0,0.0,0.0001336469140369
1,0,0.0,0.0005546258180402
1,0,0.0,0.0005014623748138
1,0,0.0,0.0009332560002803
1,0,0.0,0.0002350208378629
1,1,1.0,0.9999948740005492
1,0,0.0,0.0003197344776708
1,0,0.0,0.0003507007786538
1,0,0.0,0.0002807931450661
1,0,0.0,0.0005334634915925
1,1,1.0,0.9999982714653016
1,0,0.0,0.0006431546062231
1,0,0.0,0.0005918371607549
1,0,0.0,0.0004659015976358
1,0,0.0,0.0005179177387617
1,0,0.0,0.0025453136768192
1,0,0.0,0.0003198750491719
1,0,0.0,0.0047468659467995
1,1,1.0,0.9999913573265076
1,0,0.0,0.0003800620906986
1,0,0.0,0.0008822191157378
1,1,1.0,0.9999958872795104
1,0,0.0,0.0002842308022081
1,0,0.0,0.0005307148676365
1,0,0.0,0.0003146005037706
1,0,0.0,3.833023220067844e-05
1,1,1.0,0.9999915957450868
1,0,0.0,0.0002379542711423
1,0,0.0,0.0005164241301827
1,1,1.0,0.999998927116394
1,0,0.0,0.0005544618470594
1,0,0.0,0.0004446142411325
1,0,0.0,0.0002492947969585
1,0,0.0,0.0004730158252641
1,0,0.0,0.0005637475405819
1,0,0.0,0.0001911181607283
1,0,0.0,5.950997365289368e-05
1,0,0.0,0.0003683386894408
1,0,0.0,0.0007497014594264
1,0,0.0,0.0006501104799099
1,0,0.0,0.0008988616755232
1,1,1.0,0.9999924302101136
1,1,1.0,0.9999914765357972
1,0,0.0,0.0030392566695809
1,0,0.0,0.0007712582591921
1,0,0.0,0.0002451501204632
1,0,0.0,0.0001688558259047
1,0,0.0,0.0001228130568051
1,0,0.0,1.7013388060149737e-05
1,0,0.0,0.0008184633916243
1,0,0.0,0.0014603087911382
1,0,0.0,0.000482380768517
1,0,0.0,4.0280490793520585e-05
1,0,0.0,4.9739239329937845e-05
1,0,0.0,0.0009035630500875
1,0,0.0,0.0005782600492238
1,0,0.0,0.0008424230618402
1,0,0.0,0.0029031138401478
1,0,0.0,0.0072354828007519
1,0,0.0,0.0004422328202053
1,0,0.0,0.0003931040409952
1,0,0.0,0.0001356694701826
1,0,0.0,0.000292184529826
1,0,0.0,0.0008376523619517
1,1,1.0,0.999993085861206
1,0,0.0,0.0007306628394871
1,0,0.0,8.672942203702405e-05
1,0,0.0,0.0001278216950595
1,0,0.0,6.910804950166494e-05
1,0,0.0,0.0007454373990185
1,0,0.0,0.0007173947524279
1,0,0.0,0.0010453818831592
1,0,0.0,0.0002780155627988
1,1,1.0,0.9999982714653016
1,0,0.0,0.0002495773078408
1,0,0.0,0.0011710955295711
1,0,0.0,0.0002992349327541
1,0,0.0,0.0002884971909224
1,0,0.0,0.0003566067025531
1,0,0.0,0.000274190766504
1,1,1.0,0.9999927878379822
1,0,0.0,0.0007746329065412
1,1,1.0,0.9999957084655762
1,0,0.0,0.0002209661179222
1,1,1.0,0.9999974370002748
1,0,0.0,0.0002722783829085
1,0,0.0,0.0005149386706762
1,0,0.0,0.0005347998230718
1,0,0.0,0.000966154388152
1,0,0.0,0.0009414859814569
1,0,0.0,0.0016147238202393
1,0,0.0,0.0005132373189553
1,0,0.0,0.0009237742051482
1,1,1.0,0.9999955892562866
1,0,0.0,0.0005875138449482
1,0,0.0,0.0012792405905202
1,0,0.0,0.0010589391458779
1,0,0.0,0.0011813280871137
1,0,0.0,9.336166840512304e-05
1,0,0.0,0.0004875210288446
1,1,1.0,0.9999947547912598
1,0,0.0,0.0009847494075074
1,0,0.0,0.000218413566472
1,0,0.0,0.0002564317255746
1,0,0.0,0.0003969201352447
1,0,0.0,0.0005141228321008
1,0,0.0,0.000256826140685
1,0,0.0,0.0022733004298061
1,0,0.0,0.0003694056067615
1,0,0.0,0.0015248241834342
1,0,0.0,0.0009491158998571
1,0,0.0,0.0178664159029722
1,0,0.0,5.5676617193967104e-05
1,0,0.0,0.000300300103845
0,1,0.0,0.12697315216064453
0,1,1.0,0.9995526671409607
0,1,1.0,0.9997251629829407
0,1,1.0,0.9989870190620422
0,1,1.0,0.9990319013595581
0,1,0.0,0.2554257810115814
0,1,1.0,0.9312081336975098
0,1,0.0,0.2730043828487396
0,0,0.0,2.341060280741658e-05
0,0,0.0,5.4557836847379804e-05
0,1,1.0,0.9928287863731384
0,1,1.0,0.9881864786148071
0,1,1.0,0.8204237222671509
0,0,0.0,0.00011013776384061202
0,0,0.0,2.3988231987459585e-05
0,0,0.0,1.8603410353534855e-05
0,1,1.0,0.8880605697631836
0,0,0.0,2.385061452514492e-05
0,1,1.0,0.9344708919525146
0,0,0.0,1.3398746887105517e-05
0,1,0.0,0.23499998450279236
0,0,0.0,0.0011271486291661859
0,1,1.0,0.9995893239974976
0,1,1.0,0.9999446272850037
0,0,0.0,2.4240134735009633e-05
0,1,1.0,0.9034013152122498
0,1,1.0,0.9999804496765137
0,0,0.0,2.026605034188833e-05
0,1,1.0,0.9279515147209167
0,0,0.0,0.0007397883455269039
0,1,0.0,0.20515978336334229
0,1,1.0,0.9856424927711487
0,1,0.0,0.15446484088897705
0,1,1.0,0.9202678203582764
0,1,1.0,0.9983008503913879
0,1,1.0,0.983457088470459
0,1,1.0,0.9992563724517822
0,1,1.0,0.9476597905158997
0,1,1.0,0.9988593459129333
0,1,1.0,0.9999678730964661
0,1,1.0,0.9785128235816956
0,0,0.0,0.00045089522609487176
0,1,1.0,0.9989395141601562
0,0,0.0,2.2630361854680814e-05
0,1,1.0,0.9042065739631653
0,0,0.0,2.5778505005291663e-05
0,0,0.0,2.253169077448547e-05
0,0,0.0,0.00013933467562310398
0,1,1.0,0.9999536871910095
0,1,1.0,0.8110809922218323
0,1,1.0,0.9987562894821167
0,1,1.0,0.8588309288024902
0,0,0.0,1.3278791811899282e-05
0,1,1.0,0.9008014798164368
0,1,0.0,0.2096930742263794
0,1,0.0,0.0844796672463417
0,1,1.0,0.9833285808563232
0,1,1.0,0.9985111355781555
0,1,1.0,0.919195294380188
0,0,0.0,6.562846101587638e-05
0,0,0.0,2.185610355809331e-05
0,1,1.0,0.9119535684585571
0,1,0.0,0.04926203563809395
0,0,0.0,0.0011576935648918152
0,1,1.0,0.998602569103241
0,1,1.0,0.9273160696029663
0,0,0.0,2.2873216948937625e-05
0,0,0.0,4.5277764002094045e-05
0,1,0.0,0.08546395599842072
0,0,0.0,0.00046348568866960704
0,0,0.0,2.3603572117281146e-05
0,1,1.0,0.8832989931106567
0,1,0.0,0.41822150349617004
0,0,0.0,2.3600623535458e-05
0,1,0.0,0.18581460416316986
0,1,0.0,0.12320894002914429
0,0,0.0,0.00112775934394449
0,0,0.0,1.64622633747058e-05
0,1,0.0,0.2781738340854645
0,0,0.0,0.00010656433005351573
0,0,0.0,5.37001142220106e-05
0,0,0.0,2.2339834686135873e-05
0,1,1.0,0.9376112818717957
0,1,1.0,0.9814721941947937
0,1,1.0,0.9999964237213135
0,1,1.0,0.9986668825149536
0,1,1.0,0.9998249411582947
0,1,0.0,0.08811227232217789
0,1,1.0,0.9364346265792847
0,1,1.0,0.9999502897262573
0,0,0.0,1.977403007913381e-05
0,0,0.0,2.0705443603219464e-05
